Station,Year,Month,monthly_rainfall
Chittagong,1992,1,0.0
Chittagong,1992,2,119.0
Chittagong,1992,3,0.0
Chittagong,1992,4,1.0
Chittagong,1992,5,127.0
Chittagong,1992,6,571.0
Chittagong,1992,7,412.0
Chittagong,1992,8,280.0
Chittagong,1992,9,292.0
Chittagong,1992,10,435.0
Chittagong,1992,11,4.0
Chittagong,1992,12,34.0
chuadanga,1992,1,15.0
chuadanga,1992,2,47.0
chuadanga,1992,3,0.0
chuadanga,1992,4,5.0
chuadanga,1992,5,150.0
chuadanga,1992,6,157.0
chuadanga,1992,7,402.0
chuadanga,1992,8,303.0
chuadanga,1992,9,131.0
chuadanga,1992,10,76.0
chuadanga,1992,11,10.0
chuadanga,1992,12,0.0
Comilla,1992,1,0.0
Comilla,1992,2,63.0
Comilla,1992,3,0.0
Comilla,1992,4,10.0
Comilla,1992,5,154.0
Comilla,1992,6,298.0
Comilla,1992,7,259.0
Comilla,1992,8,128.0
Comilla,1992,9,128.0
Comilla,1992,10,197.0
Comilla,1992,11,2.0
Comilla,1992,12,1.0
Cox's Bazar,1992,1,1.0
Cox's Bazar,1992,2,45.0
Cox's Bazar,1992,3,0.0
Cox's Bazar,1992,4,1.0
Cox's Bazar,1992,5,149.0
Cox's Bazar,1992,6,767.0
Cox's Bazar,1992,7,824.0
Cox's Bazar,1992,8,451.0
Cox's Bazar,1992,9,328.0
Cox's Bazar,1992,10,237.0
Cox's Bazar,1992,11,99.0
Cox's Bazar,1992,12,6.0
Dhaka,1992,1,1.0
Dhaka,1992,2,47.0
Dhaka,1992,3,0.0
Dhaka,1992,4,25.0
Dhaka,1992,5,153.0
Dhaka,1992,6,132.0
Dhaka,1992,7,386.0
Dhaka,1992,8,182.0
Dhaka,1992,9,158.0
Dhaka,1992,10,83.0
Dhaka,1992,11,2.0
Dhaka,1992,12,0.0
Dinajpur,1992,1,6.0
Dinajpur,1992,2,6.0
Dinajpur,1992,3,1.0
Dinajpur,1992,4,5.0
Dinajpur,1992,5,87.0
Dinajpur,1992,6,212.0
Dinajpur,1992,7,535.0
Dinajpur,1992,8,228.0
Dinajpur,1992,9,483.0
Dinajpur,1992,10,76.0
Dinajpur,1992,11,6.0
Dinajpur,1992,12,4.0
Faridpur,1992,1,4.0
Faridpur,1992,2,61.0
Faridpur,1992,3,0.0
Faridpur,1992,4,5.0
Faridpur,1992,5,216.0
Faridpur,1992,6,238.0
Faridpur,1992,7,387.0
Faridpur,1992,8,209.0
Faridpur,1992,9,95.0
Faridpur,1992,10,121.0
Faridpur,1992,11,0.0
Faridpur,1992,12,0.0
Feni,1992,1,0.0
Feni,1992,2,90.0
Feni,1992,3,0.0
Feni,1992,4,0.0
Feni,1992,5,229.0
Feni,1992,6,299.0
Feni,1992,7,384.0
Feni,1992,8,221.0
Feni,1992,9,317.0
Feni,1992,10,190.0
Feni,1992,11,17.0
Feni,1992,12,1.0
Hatiya,1992,1,0.0
Hatiya,1992,2,130.0
Hatiya,1992,3,0.0
Hatiya,1992,4,0.0
Hatiya,1992,5,232.0
Hatiya,1992,6,351.0
Hatiya,1992,7,776.0
Hatiya,1992,8,371.0
Hatiya,1992,9,560.0
Hatiya,1992,10,191.0
Hatiya,1992,11,0.0
Hatiya,1992,12,22.0
Ishurdi,1992,1,0.0
Ishurdi,1992,2,40.0
Ishurdi,1992,3,0.0
Ishurdi,1992,4,18.0
Ishurdi,1992,5,132.0
Ishurdi,1992,6,73.0
Ishurdi,1992,7,252.0
Ishurdi,1992,8,207.0
Ishurdi,1992,9,295.0
Ishurdi,1992,10,38.0
Ishurdi,1992,11,5.0
Ishurdi,1992,12,3.0
Jessore,1992,1,27.0
Jessore,1992,2,77.0
Jessore,1992,3,0.0
Jessore,1992,4,1.0
Jessore,1992,5,223.0
Jessore,1992,6,303.0
Jessore,1992,7,307.0
Jessore,1992,8,152.0
Jessore,1992,9,204.0
Jessore,1992,10,36.0
Jessore,1992,11,3.0
Jessore,1992,12,0.0
Khepupara,1992,1,2.0
Khepupara,1992,2,126.0
Khepupara,1992,3,0.0
Khepupara,1992,4,60.0
Khepupara,1992,5,226.0
Khepupara,1992,6,360.0
Khepupara,1992,7,480.0
Khepupara,1992,8,363.0
Khepupara,1992,9,417.0
Khepupara,1992,10,315.0
Khepupara,1992,11,4.0
Khepupara,1992,12,6.0
Khulna,1992,1,13.0
Khulna,1992,2,203.0
Khulna,1992,3,0.0
Khulna,1992,4,2.0
Khulna,1992,5,192.0
Khulna,1992,6,157.0
Khulna,1992,7,254.0
Khulna,1992,8,198.0
Khulna,1992,9,111.0
Khulna,1992,10,88.0
Khulna,1992,11,0.0
Khulna,1992,12,0.0
Kutubdia,1992,1,0.0
Kutubdia,1992,2,138.0
Kutubdia,1992,3,0.0
Kutubdia,1992,4,13.0
Kutubdia,1992,5,176.0
Kutubdia,1992,6,1074.0
Kutubdia,1992,7,705.0
Kutubdia,1992,8,198.0
Kutubdia,1992,9,207.0
Kutubdia,1992,10,322.0
Kutubdia,1992,11,36.0
Kutubdia,1992,12,19.0
M.court,1992,1,0.0
M.court,1992,2,90.0
M.court,1992,3,2.0
M.court,1992,4,0.0
M.court,1992,5,240.0
M.court,1992,6,268.0
M.court,1992,7,515.0
M.court,1992,8,457.0
M.court,1992,9,272.0
M.court,1992,10,182.0
M.court,1992,11,5.0
M.court,1992,12,5.0
Madaripur,1992,1,4.0
Madaripur,1992,2,87.0
Madaripur,1992,3,1.0
Madaripur,1992,4,0.0
Madaripur,1992,5,188.0
Madaripur,1992,6,242.0
Madaripur,1992,7,315.0
Madaripur,1992,8,297.0
Madaripur,1992,9,175.0
Madaripur,1992,10,96.0
Madaripur,1992,11,2.0
Madaripur,1992,12,0.0
Mongla,1992,1,8.0
Mongla,1992,2,108.0
Mongla,1992,3,0.0
Mongla,1992,4,4.0
Mongla,1992,5,118.0
Mongla,1992,6,174.0
Mongla,1992,7,350.0
Mongla,1992,8,243.0
Mongla,1992,9,170.0
Mongla,1992,10,55.0
Mongla,1992,11,2.0
Mongla,1992,12,0.0
Mymensingh,1992,1,6.0
Mymensingh,1992,2,36.0
Mymensingh,1992,3,0.0
Mymensingh,1992,4,20.0
Mymensingh,1992,5,156.0
Mymensingh,1992,6,270.0
Mymensingh,1992,7,380.0
Mymensingh,1992,8,155.0
Mymensingh,1992,9,318.0
Mymensingh,1992,10,241.0
Mymensingh,1992,11,1.0
Mymensingh,1992,12,1.0
Patuakhali,1992,1,2.0
Patuakhali,1992,2,100.0
Patuakhali,1992,3,0.0
Patuakhali,1992,4,8.0
Patuakhali,1992,5,209.0
Patuakhali,1992,6,282.0
Patuakhali,1992,7,560.0
Patuakhali,1992,8,482.0
Patuakhali,1992,9,393.0
Patuakhali,1992,10,244.0
Patuakhali,1992,11,3.0
Patuakhali,1992,12,1.0
Rajshahi,1992,1,1.0
Rajshahi,1992,2,33.0
Rajshahi,1992,3,0.0
Rajshahi,1992,4,16.0
Rajshahi,1992,5,121.0
Rajshahi,1992,6,85.0
Rajshahi,1992,7,244.0
Rajshahi,1992,8,185.0
Rajshahi,1992,9,124.0
Rajshahi,1992,10,29.0
Rajshahi,1992,11,5.0
Rajshahi,1992,12,0.0
Rangamati,1992,1,0.0
Rangamati,1992,2,93.0
Rangamati,1992,3,4.0
Rangamati,1992,4,31.0
Rangamati,1992,5,137.0
Rangamati,1992,6,428.0
Rangamati,1992,7,341.0
Rangamati,1992,8,239.0
Rangamati,1992,9,274.0
Rangamati,1992,10,154.0
Rangamati,1992,11,12.0
Rangamati,1992,12,15.0
Rangpur,1992,1,13.0
Rangpur,1992,2,10.0
Rangpur,1992,3,0.0
Rangpur,1992,4,89.0
Rangpur,1992,5,245.0
Rangpur,1992,6,348.0
Rangpur,1992,7,248.0
Rangpur,1992,8,367.0
Rangpur,1992,9,552.0
Rangpur,1992,10,129.0
Rangpur,1992,11,4.0
Rangpur,1992,12,2.0
Sandwip,1992,1,0.0
Sandwip,1992,2,61.0
Sandwip,1992,3,1.0
Sandwip,1992,4,4.0
Sandwip,1992,5,192.0
Sandwip,1992,6,473.0
Sandwip,1992,7,491.0
Sandwip,1992,8,570.0
Sandwip,1992,9,584.0
Sandwip,1992,10,332.0
Sandwip,1992,11,41.0
Sandwip,1992,12,21.0
Satkhira,1992,1,9.0
Satkhira,1992,2,115.0
Satkhira,1992,3,0.0
Satkhira,1992,4,8.0
Satkhira,1992,5,134.0
Satkhira,1992,6,208.0
Satkhira,1992,7,407.0
Satkhira,1992,8,284.0
Satkhira,1992,9,247.0
Satkhira,1992,10,95.0
Satkhira,1992,11,1.0
Satkhira,1992,12,0.0
Sitakunda,1992,1,0.0
Sitakunda,1992,2,97.0
Sitakunda,1992,3,0.0
Sitakunda,1992,4,1.0
Sitakunda,1992,5,145.0
Sitakunda,1992,6,506.0
Sitakunda,1992,7,358.0
Sitakunda,1992,8,392.0
Sitakunda,1992,9,320.0
Sitakunda,1992,10,480.0
Sitakunda,1992,11,1.0
Sitakunda,1992,12,10.0
Srimangal,1992,1,0.0
Srimangal,1992,2,40.0
Srimangal,1992,3,33.0
Srimangal,1992,4,117.0
Srimangal,1992,5,354.0
Srimangal,1992,6,238.0
Srimangal,1992,7,245.0
Srimangal,1992,8,345.0
Srimangal,1992,9,188.0
Srimangal,1992,10,179.0
Srimangal,1992,11,1.0
Srimangal,1992,12,1.0
sydpur,1992,1,16.0
sydpur,1992,2,5.0
sydpur,1992,3,0.0
sydpur,1992,4,0.0
sydpur,1992,5,133.0
sydpur,1992,6,219.0
sydpur,1992,7,318.0
sydpur,1992,8,317.0
sydpur,1992,9,498.0
sydpur,1992,10,74.0
sydpur,1992,11,2.0
sydpur,1992,12,12.0
Sylhet,1992,1,0.0
Sylhet,1992,2,55.0
Sylhet,1992,3,172.0
Sylhet,1992,4,129.0
Sylhet,1992,5,544.0
Sylhet,1992,6,666.0
Sylhet,1992,7,901.0
Sylhet,1992,8,374.0
Sylhet,1992,9,459.0
Sylhet,1992,10,203.0
Sylhet,1992,11,3.0
Sylhet,1992,12,0.0
Tangail,1992,1,0.0
Tangail,1992,2,49.0
Tangail,1992,3,0.0
Tangail,1992,4,10.0
Tangail,1992,5,181.0
Tangail,1992,6,333.0
Tangail,1992,7,205.0
Tangail,1992,8,268.0
Tangail,1992,9,472.0
Tangail,1992,10,43.0
Tangail,1992,11,3.0
Tangail,1992,12,0.0
Teknaf,1992,1,0.0
Teknaf,1992,2,71.0
Teknaf,1992,3,0.0
Teknaf,1992,4,0.0
Teknaf,1992,5,242.0
Teknaf,1992,6,807.0
Teknaf,1992,7,1018.0
Teknaf,1992,8,704.0
Teknaf,1992,9,320.0
Teknaf,1992,10,406.0
Teknaf,1992,11,58.0
Teknaf,1992,12,5.0
Barisal,1993,1,1.0
Barisal,1993,2,35.0
Barisal,1993,3,235.0
Barisal,1993,4,216.0
Barisal,1993,5,393.0
Barisal,1993,6,390.0
Barisal,1993,7,410.0
Barisal,1993,8,493.0
Barisal,1993,9,238.0
Barisal,1993,10,134.0
Barisal,1993,11,21.0
Barisal,1993,12,0.0
Bhola,1993,1,0.0
Bhola,1993,2,44.0
Bhola,1993,3,236.0
Bhola,1993,4,116.0
Bhola,1993,5,315.0
Bhola,1993,6,631.0
Bhola,1993,7,473.0
Bhola,1993,8,480.0
Bhola,1993,9,219.0
Bhola,1993,10,46.0
Bhola,1993,11,33.0
Bhola,1993,12,0.0
Bogra,1993,1,65.0
Bogra,1993,2,8.0
Bogra,1993,3,14.0
Bogra,1993,4,58.0
Bogra,1993,5,268.0
Bogra,1993,6,466.0
Bogra,1993,7,432.0
Bogra,1993,8,266.0
Bogra,1993,9,240.0
Bogra,1993,10,95.0
Bogra,1993,11,2.0
Bogra,1993,12,0.0
Chandpur,1993,1,0.0
Chandpur,1993,2,108.0
Chandpur,1993,3,142.0
Chandpur,1993,4,110.0
Chandpur,1993,5,317.0
Chandpur,1993,6,299.0
Chandpur,1993,7,414.0
Chandpur,1993,8,448.0
Chandpur,1993,9,259.0
Chandpur,1993,10,88.0
Chandpur,1993,11,7.0
Chandpur,1993,12,0.0
Chittagong,1993,1,9.0
Chittagong,1993,2,71.0
Chittagong,1993,3,223.0
Chittagong,1993,4,100.0
Chittagong,1993,5,667.0
Chittagong,1993,6,791.0
Chittagong,1993,7,437.0
Chittagong,1993,8,638.0
Chittagong,1993,9,273.0
Chittagong,1993,10,129.0
Chittagong,1993,11,14.0
Chittagong,1993,12,0.0
chuadanga,1993,1,0.0
chuadanga,1993,2,26.0
chuadanga,1993,3,55.0
chuadanga,1993,4,114.0
chuadanga,1993,5,99.0
chuadanga,1993,6,410.0
chuadanga,1993,7,253.0
chuadanga,1993,8,223.0
chuadanga,1993,9,471.0
chuadanga,1993,10,61.0
chuadanga,1993,11,6.0
chuadanga,1993,12,0.0
Comilla,1993,1,1.0
Comilla,1993,2,129.0
Comilla,1993,3,81.0
Comilla,1993,4,174.0
Comilla,1993,5,642.0
Comilla,1993,6,506.0
Comilla,1993,7,540.0
Comilla,1993,8,287.0
Comilla,1993,9,245.0
Comilla,1993,10,219.0
Comilla,1993,11,40.0
Comilla,1993,12,0.0
Cox's Bazar,1993,1,34.0
Cox's Bazar,1993,2,86.0
Cox's Bazar,1993,3,98.0
Cox's Bazar,1993,4,96.0
Cox's Bazar,1993,5,508.0
Cox's Bazar,1993,6,835.0
Cox's Bazar,1993,7,677.0
Cox's Bazar,1993,8,736.0
Cox's Bazar,1993,9,248.0
Cox's Bazar,1993,10,165.0
Cox's Bazar,1993,11,39.0
Cox's Bazar,1993,12,0.0
Dhaka,1993,1,0.0
Dhaka,1993,2,52.0
Dhaka,1993,3,88.0
Dhaka,1993,4,113.0
Dhaka,1993,5,556.0
Dhaka,1993,6,504.0
Dhaka,1993,7,421.0
Dhaka,1993,8,432.0
Dhaka,1993,9,417.0
Dhaka,1993,10,217.0
Dhaka,1993,11,19.0
Dhaka,1993,12,0.0
Dinajpur,1993,1,42.0
Dinajpur,1993,2,0.0
Dinajpur,1993,3,29.0
Dinajpur,1993,4,82.0
Dinajpur,1993,5,308.0
Dinajpur,1993,6,495.0
Dinajpur,1993,7,218.0
Dinajpur,1993,8,565.0
Dinajpur,1993,9,361.0
Dinajpur,1993,10,64.0
Dinajpur,1993,11,15.0
Dinajpur,1993,12,0.0
Faridpur,1993,1,0.0
Faridpur,1993,2,57.0
Faridpur,1993,3,48.0
Faridpur,1993,4,179.0
Faridpur,1993,5,154.0
Faridpur,1993,6,514.0
Faridpur,1993,7,223.0
Faridpur,1993,8,352.0
Faridpur,1993,9,409.0
Faridpur,1993,10,320.0
Faridpur,1993,11,0.0
Faridpur,1993,12,0.0
Feni,1993,1,0.0
Feni,1993,2,146.0
Feni,1993,3,183.0
Feni,1993,4,383.0
Feni,1993,5,525.0
Feni,1993,6,656.0
Feni,1993,7,616.0
Feni,1993,8,684.0
Feni,1993,9,358.0
Feni,1993,10,249.0
Feni,1993,11,12.0
Feni,1993,12,0.0
Hatiya,1993,1,2.0
Hatiya,1993,2,29.0
Hatiya,1993,3,275.0
Hatiya,1993,4,64.0
Hatiya,1993,5,0.0
Hatiya,1993,6,0.0
Hatiya,1993,7,0.0
Hatiya,1993,8,0.0
Hatiya,1993,9,29.0
Hatiya,1993,10,85.0
Hatiya,1993,11,11.0
Hatiya,1993,12,0.0
Ishurdi,1993,1,2.0
Ishurdi,1993,2,6.0
Ishurdi,1993,3,53.0
Ishurdi,1993,4,120.0
Ishurdi,1993,5,213.0
Ishurdi,1993,6,299.0
Ishurdi,1993,7,248.0
Ishurdi,1993,8,189.0
Ishurdi,1993,9,358.0
Ishurdi,1993,10,102.0
Ishurdi,1993,11,22.0
Ishurdi,1993,12,0.0
Jessore,1993,1,0.0
Jessore,1993,2,33.0
Jessore,1993,3,115.0
Jessore,1993,4,147.0
Jessore,1993,5,132.0
Jessore,1993,6,437.0
Jessore,1993,7,327.0
Jessore,1993,8,213.0
Jessore,1993,9,336.0
Jessore,1993,10,58.0
Jessore,1993,11,4.0
Jessore,1993,12,0.0
Khepupara,1993,1,9.0
Khepupara,1993,2,33.0
Khepupara,1993,3,362.0
Khepupara,1993,4,88.0
Khepupara,1993,5,223.0
Khepupara,1993,6,635.0
Khepupara,1993,7,308.0
Khepupara,1993,8,493.0
Khepupara,1993,9,276.0
Khepupara,1993,10,202.0
Khepupara,1993,11,25.0
Khepupara,1993,12,0.0
Khulna,1993,1,70.0
Khulna,1993,2,52.0
Khulna,1993,3,127.0
Khulna,1993,4,69.0
Khulna,1993,5,211.0
Khulna,1993,6,638.0
Khulna,1993,7,288.0
Khulna,1993,8,290.0
Khulna,1993,9,196.0
Khulna,1993,10,124.0
Khulna,1993,11,14.0
Khulna,1993,12,0.0
Kutubdia,1993,1,51.0
Kutubdia,1993,2,82.0
Kutubdia,1993,3,135.0
Kutubdia,1993,4,91.0
Kutubdia,1993,5,312.0
Kutubdia,1993,6,831.0
Kutubdia,1993,7,476.0
Kutubdia,1993,8,664.0
Kutubdia,1993,9,245.0
Kutubdia,1993,10,144.0
Kutubdia,1993,11,52.0
Kutubdia,1993,12,0.0
M.court,1993,1,1.0
M.court,1993,2,77.0
M.court,1993,3,380.0
M.court,1993,4,128.0
M.court,1993,5,496.0
M.court,1993,6,557.0
M.court,1993,7,502.0
M.court,1993,8,732.0
M.court,1993,9,332.0
M.court,1993,10,228.0
M.court,1993,11,8.0
M.court,1993,12,0.0
Madaripur,1993,1,0.0
Madaripur,1993,2,29.0
Madaripur,1993,3,127.0
Madaripur,1993,4,133.0
Madaripur,1993,5,345.0
Madaripur,1993,6,370.0
Madaripur,1993,7,405.0
Madaripur,1993,8,331.0
Madaripur,1993,9,359.0
Madaripur,1993,10,44.0
Madaripur,1993,11,41.0
Madaripur,1993,12,0.0
Mongla,1993,1,9.0
Mongla,1993,2,21.0
Mongla,1993,3,167.0
Mongla,1993,4,72.0
Mongla,1993,5,186.0
Mongla,1993,6,424.0
Mongla,1993,7,225.0
Mongla,1993,8,379.0
Mongla,1993,9,243.0
Mongla,1993,10,91.0
Mongla,1993,11,36.0
Mongla,1993,12,0.0
Mymensingh,1993,1,69.0
Mymensingh,1993,2,13.0
Mymensingh,1993,3,44.0
Mymensingh,1993,4,183.0
Mymensingh,1993,5,350.0
Mymensingh,1993,6,811.0
Mymensingh,1993,7,512.0
Mymensingh,1993,8,478.0
Mymensingh,1993,9,524.0
Mymensingh,1993,10,229.0
Mymensingh,1993,11,0.0
Mymensingh,1993,12,0.0
Patuakhali,1993,1,24.0
Patuakhali,1993,2,27.0
Patuakhali,1993,3,143.0
Patuakhali,1993,4,148.0
Patuakhali,1993,5,223.0
Patuakhali,1993,6,563.0
Patuakhali,1993,7,572.0
Patuakhali,1993,8,671.0
Patuakhali,1993,9,363.0
Patuakhali,1993,10,100.0
Patuakhali,1993,11,45.0
Patuakhali,1993,12,0.0
Rajshahi,1993,1,0.0
Rajshahi,1993,2,5.0
Rajshahi,1993,3,55.0
Rajshahi,1993,4,70.0
Rajshahi,1993,5,65.0
Rajshahi,1993,6,477.0
Rajshahi,1993,7,247.0
Rajshahi,1993,8,177.0
Rajshahi,1993,9,316.0
Rajshahi,1993,10,157.0
Rajshahi,1993,11,54.0
Rajshahi,1993,12,0.0
Rangamati,1993,1,0.0
Rangamati,1993,2,151.0
Rangamati,1993,3,201.0
Rangamati,1993,4,139.0
Rangamati,1993,5,475.0
Rangamati,1993,6,784.0
Rangamati,1993,7,959.0
Rangamati,1993,8,730.0
Rangamati,1993,9,278.0
Rangamati,1993,10,152.0
Rangamati,1993,11,9.0
Rangamati,1993,12,0.0
Rangpur,1993,1,49.0
Rangpur,1993,2,0.0
Rangpur,1993,3,30.0
Rangpur,1993,4,62.0
Rangpur,1993,5,190.0
Rangpur,1993,6,633.0
Rangpur,1993,7,499.0
Rangpur,1993,8,572.0
Rangpur,1993,9,358.0
Rangpur,1993,10,91.0
Rangpur,1993,11,26.0
Rangpur,1993,12,0.0
Sandwip,1993,1,20.0
Sandwip,1993,2,127.0
Sandwip,1993,3,293.0
Sandwip,1993,4,106.0
Sandwip,1993,5,463.0
Sandwip,1993,6,705.0
Sandwip,1993,7,604.0
Sandwip,1993,8,669.0
Sandwip,1993,9,309.0
Sandwip,1993,10,125.0
Sandwip,1993,11,1.0
Sandwip,1993,12,0.0
Satkhira,1993,1,17.0
Satkhira,1993,2,57.0
Satkhira,1993,3,57.0
Satkhira,1993,4,71.0
Satkhira,1993,5,203.0
Satkhira,1993,6,290.0
Satkhira,1993,7,251.0
Satkhira,1993,8,235.0
Satkhira,1993,9,430.0
Satkhira,1993,10,160.0
Satkhira,1993,11,29.0
Satkhira,1993,12,0.0
Sitakunda,1993,1,1.0
Sitakunda,1993,2,92.0
Sitakunda,1993,3,246.0
Sitakunda,1993,4,145.0
Sitakunda,1993,5,743.0
Sitakunda,1993,6,654.0
Sitakunda,1993,7,560.0
Sitakunda,1993,8,737.0
Sitakunda,1993,9,291.0
Sitakunda,1993,10,129.0
Sitakunda,1993,11,7.0
Sitakunda,1993,12,0.0
Srimangal,1993,1,2.0
Srimangal,1993,2,83.0
Srimangal,1993,3,50.0
Srimangal,1993,4,143.0
Srimangal,1993,5,363.0
Srimangal,1993,6,748.0
Srimangal,1993,7,478.0
Srimangal,1993,8,369.0
Srimangal,1993,9,338.0
Srimangal,1993,10,113.0
Srimangal,1993,11,30.0
Srimangal,1993,12,0.0
sydpur,1993,1,38.0
sydpur,1993,2,0.0
sydpur,1993,3,45.0
sydpur,1993,4,58.0
sydpur,1993,5,201.0
sydpur,1993,6,700.0
sydpur,1993,7,293.0
sydpur,1993,8,360.0
sydpur,1993,9,383.0
sydpur,1993,10,86.0
sydpur,1993,11,38.0
sydpur,1993,12,0.0
Sylhet,1993,1,35.0
Sylhet,1993,2,149.0
Sylhet,1993,3,96.0
Sylhet,1993,4,261.0
Sylhet,1993,5,587.0
Sylhet,1993,6,1099.0
Sylhet,1993,7,1174.0
Sylhet,1993,8,471.0
Sylhet,1993,9,702.0
Sylhet,1993,10,153.0
Sylhet,1993,11,2.0
Sylhet,1993,12,0.0
Tangail,1993,1,3.0
Tangail,1993,2,16.0
Tangail,1993,3,46.0
Tangail,1993,4,150.0
Tangail,1993,5,390.0
Tangail,1993,6,509.0
Tangail,1993,7,477.0
Tangail,1993,8,258.0
Tangail,1993,9,513.0
Tangail,1993,10,216.0
Tangail,1993,11,1.0
Tangail,1993,12,0.0
Teknaf,1993,1,1.0
Teknaf,1993,2,85.0
Teknaf,1993,3,94.0
Teknaf,1993,4,49.0
Teknaf,1993,5,526.0
Teknaf,1993,6,1333.0
Teknaf,1993,7,702.0
Teknaf,1993,8,1207.0
Teknaf,1993,9,350.0
Teknaf,1993,10,127.0
Teknaf,1993,11,2.0
Teknaf,1993,12,0.0
Barisal,1994,1,4.0
Barisal,1994,2,13.0
Barisal,1994,3,92.0
Barisal,1994,4,101.0
Barisal,1994,5,178.0
Barisal,1994,6,571.0
Barisal,1994,7,202.0
Barisal,1994,8,378.0
Barisal,1994,9,144.0
Barisal,1994,10,87.0
Barisal,1994,11,7.0
Barisal,1994,12,0.0
Bhola,1994,1,2.0
Bhola,1994,2,13.0
Bhola,1994,3,110.0
Bhola,1994,4,60.0
Bhola,1994,5,230.0
Bhola,1994,6,559.0
Bhola,1994,7,328.0
Bhola,1994,8,355.0
Bhola,1994,9,87.0
Bhola,1994,10,40.0
Bhola,1994,11,5.0
Bhola,1994,12,0.0
Bogra,1994,1,14.0
Bogra,1994,2,26.0
Bogra,1994,3,4.0
Bogra,1994,4,32.0
Bogra,1994,5,156.0
Bogra,1994,6,305.0
Bogra,1994,7,165.0
Bogra,1994,8,208.0
Bogra,1994,9,268.0
Bogra,1994,10,199.0
Bogra,1994,11,5.0
Bogra,1994,12,0.0
Chandpur,1994,1,8.0
Chandpur,1994,2,9.0
Chandpur,1994,3,85.0
Chandpur,1994,4,310.0
Chandpur,1994,5,178.0
Chandpur,1994,6,287.0
Chandpur,1994,7,169.0
Chandpur,1994,8,383.0
Chandpur,1994,9,98.0
Chandpur,1994,10,44.0
Chandpur,1994,11,1.0
Chandpur,1994,12,0.0
Chittagong,1994,1,7.0
Chittagong,1994,2,8.0
Chittagong,1994,3,194.0
Chittagong,1994,4,262.0
Chittagong,1994,5,208.0
Chittagong,1994,6,581.0
Chittagong,1994,7,380.0
Chittagong,1994,8,397.0
Chittagong,1994,9,100.0
Chittagong,1994,10,101.0
Chittagong,1994,11,20.0
Chittagong,1994,12,0.0
chuadanga,1994,1,50.0
chuadanga,1994,2,34.0
chuadanga,1994,3,8.0
chuadanga,1994,4,65.0
chuadanga,1994,5,120.0
chuadanga,1994,6,272.0
chuadanga,1994,7,266.0
chuadanga,1994,8,256.0
chuadanga,1994,9,98.0
chuadanga,1994,10,125.0
chuadanga,1994,11,3.0
chuadanga,1994,12,0.0
Comilla,1994,1,10.0
Comilla,1994,2,11.0
Comilla,1994,3,124.0
Comilla,1994,4,150.0
Comilla,1994,5,185.0
Comilla,1994,6,431.0
Comilla,1994,7,116.0
Comilla,1994,8,245.0
Comilla,1994,9,91.0
Comilla,1994,10,20.0
Comilla,1994,11,1.0
Comilla,1994,12,0.0
Cox's Bazar,1994,1,5.0
Cox's Bazar,1994,2,18.0
Cox's Bazar,1994,3,239.0
Cox's Bazar,1994,4,237.0
Cox's Bazar,1994,5,309.0
Cox's Bazar,1994,6,1022.0
Cox's Bazar,1994,7,768.0
Cox's Bazar,1994,8,520.0
Cox's Bazar,1994,9,265.0
Cox's Bazar,1994,10,88.0
Cox's Bazar,1994,11,32.0
Cox's Bazar,1994,12,0.0
Dhaka,1994,1,13.0
Dhaka,1994,2,54.0
Dhaka,1994,3,115.0
Dhaka,1994,4,201.0
Dhaka,1994,5,254.0
Dhaka,1994,6,266.0
Dhaka,1994,7,153.0
Dhaka,1994,8,246.0
Dhaka,1994,9,169.0
Dhaka,1994,10,55.0
Dhaka,1994,11,14.0
Dhaka,1994,12,0.0
Dinajpur,1994,1,23.0
Dinajpur,1994,2,22.0
Dinajpur,1994,3,0.0
Dinajpur,1994,4,50.0
Dinajpur,1994,5,146.0
Dinajpur,1994,6,294.0
Dinajpur,1994,7,148.0
Dinajpur,1994,8,122.0
Dinajpur,1994,9,248.0
Dinajpur,1994,10,89.0
Dinajpur,1994,11,0.0
Dinajpur,1994,12,0.0
Faridpur,1994,1,11.0
Faridpur,1994,2,31.0
Faridpur,1994,3,44.0
Faridpur,1994,4,134.0
Faridpur,1994,5,197.0
Faridpur,1994,6,258.0
Faridpur,1994,7,246.0
Faridpur,1994,8,248.0
Faridpur,1994,9,107.0
Faridpur,1994,10,66.0
Faridpur,1994,11,2.0
Faridpur,1994,12,0.0
Feni,1994,1,2.0
Feni,1994,2,3.0
Feni,1994,3,56.0
Feni,1994,4,354.0
Feni,1994,5,178.0
Feni,1994,6,534.0
Feni,1994,7,228.0
Feni,1994,8,357.0
Feni,1994,9,230.0
Feni,1994,10,55.0
Feni,1994,11,6.0
Feni,1994,12,0.0
Hatiya,1994,1,0.0
Hatiya,1994,2,10.0
Hatiya,1994,3,49.0
Hatiya,1994,4,105.0
Hatiya,1994,5,152.0
Hatiya,1994,6,644.0
Hatiya,1994,7,555.0
Hatiya,1994,8,379.0
Hatiya,1994,9,0.0
Hatiya,1994,10,0.0
Hatiya,1994,11,0.0
Hatiya,1994,12,0.0
Ishurdi,1994,1,24.0
Ishurdi,1994,2,45.0
Ishurdi,1994,3,3.0
Ishurdi,1994,4,31.0
Ishurdi,1994,5,155.0
Ishurdi,1994,6,336.0
Ishurdi,1994,7,111.0
Ishurdi,1994,8,150.0
Ishurdi,1994,9,99.0
Ishurdi,1994,10,80.0
